module,kind,name,signature,line,doc
mugenforge/forge_timeline.py,function,_draw_state_graph_png,"_draw_state_graph_png(root: Path, payload: Dict[str, object], out_path: Path) -> Path",1091,
mugenforge/forge_timeline.py,function,apply_state_graph_edit_sheet,"apply_state_graph_edit_sheet(root: Path, sheet_path: Optional[Path]=None) -> ForgeTimelineResult",1139,
mugenforge/forge_timeline.py,function,_default_palette,"_default_palette() -> List[Tuple[int, int, int]]",1190,
mugenforge/forge_timeline.py,function,write_palette_studio,"write_palette_studio(root: Path, palette_path: Optional[Path]=None) -> ForgeTimelineResult",1197,
mugenforge/forge_timeline.py,function,_draw_palette_grid,"_draw_palette_grid(root: Path, colors: Sequence[Tuple[int, int, int]], out_path: Path, title: str='Palette') -> Path",1247,
mugenforge/forge_timeline.py,function,_parse_hex,"_parse_hex(value: str) -> Optional[Tuple[int, int, int]]",1277,
mugenforge/forge_timeline.py,function,apply_palette_editor_sheet,"apply_palette_editor_sheet(root: Path, sheet_path: Optional[Path]=None) -> ForgeTimelineResult",1284,
mugenforge/forge_timeline.py,function,_parse_stage_def,"_parse_stage_def(path: Path) -> Dict[str, Dict[str, str]]",1343,
mugenforge/forge_timeline.py,function,_find_stage_def,_find_stage_def(root: Path) -> Optional[Path],1361,
mugenforge/forge_timeline.py,function,_find_stage_image,"_find_stage_image(root: Path, stage_def: Optional[Path], sections: Dict[str, Dict[str, str]]) -> Optional[Path]",1379,
mugenforge/forge_timeline.py,function,write_stage_live_preview,"write_stage_live_preview(root: Path, stage_def_path: Optional[Path]=None, image_path: Optional[Path]=None) -> ForgeTimelineResult",1398,
mugenforge/forge_timeline.py,function,_stage_preview_html,"_stage_preview_html(data: Dict[str, object]) -> str",1435,
mugenforge/forge_timeline.py,function,_draw_stage_preview,"_draw_stage_preview(root: Path, data: Dict[str, object], image_path: Optional[Path], out_path: Path) -> Path",1439,
mugenforge/forge_timeline.py,function,write_forge_timeline_dashboard,write_forge_timeline_dashboard(root: Path) -> ForgeTimelineResult,1494,
mugenforge/forge_timeline.py,function,build_forge_timeline_bundle,build_forge_timeline_bundle(root: Path) -> ForgeTimelineResult,1539,
mugenforge/forge_timeline.py,function,run_forge_timeline_pass,run_forge_timeline_pass(root: Path) -> ForgeTimelineResult,1557,
mugenforge/gap_closer.py,constant,GAP_CLOSER_VERSION,GAP_CLOSER_VERSION,21,
mugenforge/gap_closer.py,constant,CODE_EXTS,CODE_EXTS,22,
mugenforge/gap_closer.py,constant,BINARY_EXTS,BINARY_EXTS,23,
mugenforge/gap_closer.py,constant,EVIDENCE_EXTS,EVIDENCE_EXTS,24,
mugenforge/gap_closer.py,class/dataclass,GapCloserResult,GapCloserResult,45,
mugenforge/gap_closer.py,function,_uniq,_uniq(items: Iterable[str]) -> List[str],49,
mugenforge/gap_closer.py,function,_gap_dir,_gap_dir(root: Path) -> Path,53,
mugenforge/gap_closer.py,function,_write_text,"_write_text(path: Path, text: str, res: Optional[GapCloserResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",59,
mugenforge/gap_closer.py,function,_write_json,"_write_json(path: Path, payload: object, res: Optional[GapCloserResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",66,
mugenforge/gap_closer.py,function,_write_csv,"_write_csv(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str], res: Optional[GapCloserResult]=None, root: Optional[Path]=None) -> Path",73,
mugenforge/gap_closer.py,function,_read_csv,"_read_csv(path: Path) -> List[Dict[str, str]]",77,
mugenforge/gap_closer.py,function,_backup_file,_backup_file(path: Path) -> Optional[Path],84,
mugenforge/gap_closer.py,function,_main_def,_main_def(root: Path) -> Optional[Path],88,
mugenforge/gap_closer.py,function,_project_files,"_project_files(root: Path) -> Dict[str, Optional[Path]]",92,
mugenforge/gap_closer.py,function,_code_files,_code_files(root: Path) -> List[Path],96,
mugenforge/gap_closer.py,function,_char_name,_char_name(root: Path) -> str,100,
mugenforge/gap_closer.py,function,_first_int,"_first_int(value: object, default: int=0) -> int",104,
mugenforge/gap_closer.py,function,_numbers,_numbers(value: object) -> List[float],108,
mugenforge/gap_closer.py,function,write_gap_closer_dashboard,write_gap_closer_dashboard(root: Path) -> GapCloserResult,112,
mugenforge/gap_closer.py,function,_limitation_status,"_limitation_status(root: Path) -> List[Dict[str, str]]",150,
mugenforge/gap_closer.py,function,probe_engine_profile,"probe_engine_profile(root: Path, engine_exe: Optional[Path | str]=None, game_root: Optional[Path | str]=None, timeout_seconds: float=6.0) -> GapCloserResult",195,
mugenforge/gap_closer.py,function,_guess_engine_kind,_guess_engine_kind(name: str) -> str,269,
mugenforge/gap_closer.py,function,_recommended_profile_templates,"_recommended_profile_templates(kind: str) -> List[Dict[str, object]]",280,
mugenforge/gap_closer.py,function,_probe_command,"_probe_command(engine: Path, args: Sequence[str], cwd: Path, timeout_seconds: float) -> Dict[str, object]",292,
mugenforge/gap_closer.py,function,build_source_runtime_model,build_source_runtime_model(root: Path) -> GapCloserResult,309,
mugenforge/gap_closer.py,function,_runtime_risk,"_runtime_risk(st: object, total_ticks: int, active_frames: List[int], hitdefs: Sequence[object], changestates: Sequence[object], has_action: bool) -> str",416,
mugenforge/gap_closer.py,function,_build_static_traces,"_build_static_traces(states: Sequence[Dict[str, object]], controllers: Sequence[Dict[str, object]]) -> List[Dict[str, object]]",432,
mugenforge/gap_closer.py,function,build_engine_scenario_sessions,"build_engine_scenario_sessions(root: Path, dry_run: bool=True, timeout_seconds: float=12.0) -> GapCloserResult",450,
mugenforge/gap_closer.py,function,_scenario_rows,"_scenario_rows(root: Path) -> List[Dict[str, object]]",507,
mugenforge/gap_closer.py,function,_slug,_slug(s: object) -> str,530,
mugenforge/gap_closer.py,function,build_engine_backed_readiness_gate,build_engine_backed_readiness_gate(root: Path) -> GapCloserResult,534,
mugenforge/gap_closer.py,function,_evidence_files,_evidence_files(root: Path) -> List[Path],595,
mugenforge/gap_closer.py,function,build_sff_snd_corpus_lab,"build_sff_snd_corpus_lab(root: Path, corpus_dir: Optional[Path | str]=None, export_supported: bool=False) -> GapCloserResult",607,
mugenforge/gap_closer.py,function,_validate_binary_file,"_validate_binary_file(root: Path, path: Path, base: Path, export_supported: bool=False) -> Dict[str, object]",643,
mugenforge/gap_closer.py,function,write_unknown_binary_triage,write_unknown_binary_triage(root: Path) -> GapCloserResult,680,
mugenforge/gap_closer.py,function,_triage_binary,"_triage_binary(root: Path, path: Path, base: Path) -> Dict[str, object]",702,
mugenforge/gap_closer.py,function,_signature_class,"_signature_class(data: bytes, suffix: str) -> str",736,
mugenforge/gap_closer.py,function,_entropy,_entropy(data: bytes) -> float,750,
mugenforge/gap_closer.py,function,export_binary_commit_sheet,export_binary_commit_sheet(root: Path) -> GapCloserResult,765,
mugenforge/gap_closer.py,function,apply_binary_commit_sheet,"apply_binary_commit_sheet(root: Path, sheet_path: Optional[Path | str]=None) -> GapCloserResult",794,
mugenforge/gap_closer.py,function,export_generated_code_tuning_lab,export_generated_code_tuning_lab(root: Path) -> GapCloserResult,836,
mugenforge/gap_closer.py,function,_recommend_hitdef_tuning,"_recommend_hitdef_tuning(state: int, anim: int, damage: int, values: Dict[str, str]) -> Dict[str, object]",880,
mugenforge/gap_closer.py,function,apply_generated_code_tuning_sheet,"apply_generated_code_tuning_sheet(root: Path, sheet_path: Optional[Path | str]=None) -> GapCloserResult",900,
mugenforge/gap_closer.py,function,_apply_hitdef_rows_to_text,"_apply_hitdef_rows_to_text(text: str, rows: Sequence[Dict[str, str]]) -> str",928,
mugenforge/gap_closer.py,function,build_gap_closer_bundle,build_gap_closer_bundle(root: Path) -> GapCloserResult,970,
mugenforge/gap_closer.py,function,run_gap_closer_pass,run_gap_closer_pass(root: Path) -> GapCloserResult,985,
mugenforge/handoff_core.py,constant,HANDOFF_CORE_VERSION,HANDOFF_CORE_VERSION,25,
mugenforge/handoff_core.py,constant,TEXT_EXTS,TEXT_EXTS,26,
mugenforge/handoff_core.py,constant,SKIP_DIRS,SKIP_DIRS,27,
mugenforge/handoff_core.py,class/dataclass,HandoffResult,HandoffResult,31,
mugenforge/handoff_core.py,method,HandoffResult.add_created,"add_created(self, root: Path, path: Path | str) -> None",39,
mugenforge/handoff_core.py,method,HandoffResult.add_changed,"add_changed(self, root: Path, path: Path | str) -> None",42,
mugenforge/handoff_core.py,method,HandoffResult.add_warning,"add_warning(self, message: object) -> None",45,
mugenforge/handoff_core.py,method,HandoffResult.add_note,"add_note(self, message: object) -> None",48,
mugenforge/handoff_core.py,method,HandoffResult.merge,"merge(self, other: object, label: Optional[str]=None) -> None",51,
mugenforge/handoff_core.py,method,HandoffResult.to_text,to_text(self) -> str,59,
mugenforge/handoff_core.py,function,_uniq,_uniq(items: Iterable[str]) -> List[str],81,
mugenforge/handoff_core.py,function,_out,"_out(root: Path, *parts) -> Path",92,
mugenforge/handoff_core.py,function,_write,"_write(root: Path, path: Path, text: str, result: Optional[HandoffResult]=None) -> Path",100,
mugenforge/handoff_core.py,function,_write_json,"_write_json(root: Path, path: Path, data: object, result: Optional[HandoffResult]=None) -> Path",104,
mugenforge/handoff_core.py,function,_write_csv,"_write_csv(root: Path, path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str], result: Optional[HandoffResult]=None) -> Path",108,
mugenforge/handoff_core.py,function,_iter_files,_iter_files(root: Path) -> List[Path],112,
mugenforge/handoff_core.py,function,_module_summary,"_module_summary(path: Path) -> Dict[str, object]",125,
mugenforge/handoff_core.py,function,_find_app_title,_find_app_title(root: Path) -> str,166,
mugenforge/handoff_core.py,function,_tab_names,_tab_names(root: Path) -> List[str],174,
mugenforge/handoff_core.py,function,_project_summary,"_project_summary(root: Path) -> Dict[str, object]",182,
mugenforge/handoff_core.py,function,_is_package_root,_is_package_root(root: Path) -> bool,196,
mugenforge/handoff_core.py,function,_package_root_for,_package_root_for(root: Path) -> Path,200,
mugenforge/handoff_core.py,function,collect_package_inventory,"collect_package_inventory(root: Path) -> Dict[str, object]",207,
mugenforge/handoff_core.py,function,write_package_inventory,write_package_inventory(root: Path) -> HandoffResult,237,
mugenforge/handoff_core.py,function,write_context_digest,write_context_digest(root: Path) -> HandoffResult,262,
mugenforge/handoff_core.py,function,_roadmap_rows,"_roadmap_rows() -> List[Dict[str, object]]",300,
mugenforge/handoff_core.py,function,write_roadmap_backlog,write_roadmap_backlog(root: Path) -> HandoffResult,312,
mugenforge/handoff_core.py,function,write_honest_scope_ledger,write_honest_scope_ledger(root: Path) -> HandoffResult,325,
mugenforge/handoff_core.py,function,write_next_chat_prompt,write_next_chat_prompt(root: Path) -> HandoffResult,344,
mugenforge/handoff_core.py,function,write_development_handoff,write_development_handoff(root: Path) -> HandoffResult,384,
mugenforge/handoff_core.py,function,write_regression_harness,write_regression_harness(root: Path) -> HandoffResult,431,
mugenforge/handoff_core.py,function,build_handoff_bundle,build_handoff_bundle(root: Path) -> HandoffResult,513,
mugenforge/handoff_core.py,function,run_handoff_core_pass,run_handoff_core_pass(root: Path) -> HandoffResult,562,
mugenforge/maintenance_core.py,constant,MAINTENANCE_CORE_VERSION,MAINTENANCE_CORE_VERSION,24,
mugenforge/maintenance_core.py,constant,TEXT_EXTS,TEXT_EXTS,25,
mugenforge/maintenance_core.py,constant,DOC_EXTS,DOC_EXTS,26,
mugenforge/maintenance_core.py,constant,SKIP_DIRS,SKIP_DIRS,27,
mugenforge/maintenance_core.py,class/dataclass,MaintenanceResult,MaintenanceResult,31,
mugenforge/maintenance_core.py,function,_repo_root,_repo_root() -> Path,35,
mugenforge/maintenance_core.py,function,_package_dir,_package_dir() -> Path,39,
mugenforge/maintenance_core.py,function,_mc_dir,_mc_dir(root: Path) -> Path,43,
mugenforge/maintenance_core.py,function,_write,"_write(path: Path, text: str) -> Path",49,
mugenforge/maintenance_core.py,function,_iter_files,"_iter_files(root: Path, suffixes: Optional[set[str]]=None, max_size: int=5000000) -> Iterable[Path]",53,
mugenforge/maintenance_core.py,function,_module_files,_module_files() -> List[Path],72,
mugenforge/maintenance_core.py,function,_safe_read,_safe_read(path: Path) -> str,76,
mugenforge/maintenance_core.py,function,_parse_ast,_parse_ast(path: Path) -> Optional[ast.Module],86,
mugenforge/maintenance_core.py,function,_callable_signature,_callable_signature(node: ast.AST) -> str,93,
mugenforge/maintenance_core.py,function,_unparse,_unparse(node: ast.AST) -> str,123,
mugenforge/maintenance_core.py,function,_project_stats,"_project_stats(root: Path) -> Dict[str, object]",130,
mugenforge/maintenance_core.py,function,write_maintainer_dashboard,write_maintainer_dashboard(root: Path) -> MaintenanceResult,183,
mugenforge/maintenance_core.py,function,write_module_api_catalog,write_module_api_catalog(root: Path) -> MaintenanceResult,241,
mugenforge/maintenance_core.py,function,write_ui_tab_inventory,write_ui_tab_inventory(root: Path) -> MaintenanceResult,319,
mugenforge/maintenance_core.py,function,write_release_lineage,write_release_lineage(root: Path) -> MaintenanceResult,352,
mugenforge/maintenance_core.py,constant,CLAIM_PATTERNS,CLAIM_PATTERNS,395,
mugenforge/maintenance_core.py,function,write_honesty_claims_audit,write_honesty_claims_audit(root: Path) -> MaintenanceResult,405,
mugenforge/maintenance_core.py,function,write_regression_test_scripts,write_regression_test_scripts(root: Path) -> MaintenanceResult,443,
mugenforge/maintenance_core.py,function,write_maintenance_backlog,write_maintenance_backlog(root: Path) -> MaintenanceResult,580,
mugenforge/maintenance_core.py,function,write_handoff_for_next_chat,write_handoff_for_next_chat(root: Path) -> MaintenanceResult,625,
mugenforge/maintenance_core.py,function,build_maintenance_bundle,build_maintenance_bundle(root: Path) -> MaintenanceResult,733,
mugenforge/maintenance_core.py,function,run_maintenance_core_pass,run_maintenance_core_pass(root: Path) -> MaintenanceResult,763,
mugenforge/move_wizard.py,class/dataclass,MoveWizardSpec,MoveWizardSpec,11,
mugenforge/move_wizard.py,class/dataclass,MoveWizardPackage,MoveWizardPackage,44,
mugenforge/move_wizard.py,function,_safe_int,"_safe_int(value, default: int) -> int",51,
mugenforge/move_wizard.py,function,normalize_spec,normalize_spec(**kwargs) -> MoveWizardSpec,58,
mugenforge/move_wizard.py,function,command_block,command_block(spec: MoveWizardSpec) -> str,79,
mugenforge/move_wizard.py,function,attack_state_block,attack_state_block(spec: MoveWizardSpec) -> str,97,
mugenforge/move_wizard.py,function,projectile_state_block,projectile_state_block(spec: MoveWizardSpec) -> str,143,
mugenforge/move_wizard.py,function,movement_state_block,movement_state_block(spec: MoveWizardSpec) -> str,189,
mugenforge/move_wizard.py,function,air_block,air_block(spec: MoveWizardSpec) -> str,213,
mugenforge/move_wizard.py,function,build_move_package,build_move_package(spec: MoveWizardSpec) -> MoveWizardPackage,229,
mugenforge/move_wizard.py,function,find_def_file,find_def_file(root: Path) -> Optional[Path],258,
mugenforge/move_wizard.py,function,find_character_file,"find_character_file(root: Path, kind: str) -> Optional[Path]",263,"Find a main character file by kind. Supported kinds: def, cmd, cns, air, sff, snd."
mugenforge/move_wizard.py,function,append_block,"append_block(path: Path, block: str, make_backup: bool=True) -> None",297,
mugenforge/move_wizard.py,function,append_move_to_project,"append_move_to_project(root: Path, package: MoveWizardPackage) -> list[str]",306,
mugenforge/no_code_director.py,class,ArchetypeProfile,ArchetypeProfile,26,
mugenforge/no_code_director.py,constant,ARCHETYPE_PROFILES,ARCHETYPE_PROFILES,35,
mugenforge/no_code_director.py,function,archetype_names,archetype_names() -> List[str],87,
mugenforge/no_code_director.py,function,_profile,_profile(name: str | None) -> ArchetypeProfile,91,
mugenforge/no_code_director.py,function,archetype_preview_text,archetype_preview_text(name: str | None) -> str,97,
mugenforge/no_code_director.py,function,_merge,"_merge(target: ApplyResult, source: ApplyResult) -> None",113,
mugenforge/no_code_director.py,function,_write_text_if_changed,"_write_text_if_changed(path: Path, text: str, result: ApplyResult) -> None",120,
mugenforge/no_code_director.py,function,_write_csv,"_write_csv(path: Path, headers: List[str], rows: List[List[str]], result: ApplyResult) -> None",133,
mugenforge/no_code_director.py,function,_dashboard_text,"_dashboard_text(root: Path, profile: ArchetypeProfile) -> str",146,
mugenforge/no_code_director.py,function,_sprite_rows,_sprite_rows(profile: ArchetypeProfile) -> List[List[str]],200,
mugenforge/no_code_director.py,function,_move_rows,_move_rows(profile: ArchetypeProfile) -> List[List[str]],224,
mugenforge/no_code_director.py,function,write_no_code_dashboard,"write_no_code_dashboard(root: Path, archetype_name: str | None=None) -> ApplyResult",235,
mugenforge/no_code_director.py,function,_auto_build_placeholder_sff,"_auto_build_placeholder_sff(root: Path, result: ApplyResult) -> None",284,
mugenforge/no_code_director.py,function,_auto_build_placeholder_snd,"_auto_build_placeholder_snd(root: Path, result: ApplyResult) -> None",303,
mugenforge/no_code_director.py,function,one_click_playable_skeleton,"one_click_playable_skeleton(root: Path, archetype_name: str | None=None) -> ApplyResult",314,Create the most complete beginner project MugenForge can safely generate.
mugenforge/no_code_director.py,function,no_code_director_summary,"no_code_director_summary(root: Path, archetype_name: str | None=None) -> str",363,
mugenforge/no_code_workflow.py,function,write_creator_profile,"write_creator_profile(root: Path, archetype_name: str | None=None) -> Path",17,
mugenforge/no_code_workflow.py,function,build_placeholder_sff_from_air,build_placeholder_sff_from_air(root: Path) -> Path,23,
mugenforge/no_code_workflow.py,function,build_placeholder_snd,build_placeholder_snd(root: Path) -> Path,29,
mugenforge/no_code_workflow.py,function,beginner_doctor_report,beginner_doctor_report(root: Path) -> str,37,
mugenforge/no_code_workflow.py,function,make_playable_prototype,"make_playable_prototype(root: Path, archetype_name: str | None=None)",41,
mugenforge/operator_console.py,constant,OPERATOR_CONSOLE_VERSION,OPERATOR_CONSOLE_VERSION,24,
mugenforge/operator_console.py,constant,TEXT_EXTS,TEXT_EXTS,25,
mugenforge/operator_console.py,constant,SKIP_PARTS,SKIP_PARTS,26,
mugenforge/operator_console.py,class/dataclass,OperatorResult,OperatorResult,30,
mugenforge/operator_console.py,function,_console_dir,_console_dir(root: Path) -> Path,34,
mugenforge/operator_console.py,function,_write,"_write(root: Path, path: Path, text: str, result: Optional[OperatorResult]=None, changed: bool=False) -> Path",40,
mugenforge/operator_console.py,function,_write_json,"_write_json(root: Path, path: Path, data: object, result: Optional[OperatorResult]=None) -> Path",44,
mugenforge/operator_console.py,function,_write_csv,"_write_csv(root: Path, path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str], result: Optional[OperatorResult]=None) -> Path",48,
mugenforge/operator_console.py,function,_file_sha256,_file_sha256(path: Path) -> str,52,
mugenforge/operator_console.py,function,_all_project_files,_all_project_files(root: Path) -> List[Path],56,
mugenforge/operator_console.py,function,_safe_read,_safe_read(path: Path) -> str,63,
mugenforge/operator_console.py,function,_discover_main_files,"_discover_main_files(root: Path) -> Dict[str, Optional[Path]]",70,
mugenforge/operator_console.py,function,_project_counts,"_project_counts(root: Path) -> Dict[str, int]",87,
mugenforge/operator_console.py,function,_code_files,_code_files(root: Path) -> List[Path],95,
mugenforge/operator_console.py,function,_text_files,_text_files(root: Path) -> List[Path],99,
mugenforge/operator_console.py,function,_existing_report_dirs,"_existing_report_dirs(root: Path) -> Dict[str, Dict[str, object]]",103,
mugenforge/operator_console.py,function,inspect_project_state,"inspect_project_state(root: Path) -> Dict[str, object]",125,
mugenforge/operator_console.py,function,_phase_status,"_phase_status(state: Dict[str, object]) -> List[Dict[str, object]]",269,
mugenforge/operator_console.py,function,_markdown_table,"_markdown_table(rows: Sequence[Dict[str, object]], fields: Sequence[str]) -> List[str]",308,
mugenforge/operator_console.py,function,write_operator_dashboard,write_operator_dashboard(root: Path) -> OperatorResult,321,
mugenforge/operator_console.py,function,write_next_chat_handoff,write_next_chat_handoff(root: Path) -> OperatorResult,380,
mugenforge/operator_console.py,function,write_operator_roadmap,write_operator_roadmap(root: Path) -> OperatorResult,439,
mugenforge/operator_console.py,function,write_decision_log_template,write_decision_log_template(root: Path) -> OperatorResult,476,
mugenforge/operator_console.py,function,build_operator_context_bundle,build_operator_context_bundle(root: Path) -> OperatorResult,505,
mugenforge/operator_console.py,function,write_release_readiness_packet,write_release_readiness_packet(root: Path) -> OperatorResult,581,
mugenforge/operator_console.py,function,run_operator_console_pass,run_operator_console_pass(root: Path) -> OperatorResult,630,
mugenforge/palette_tools.py,class/dataclass,PaletteInfo,PaletteInfo,11,
mugenforge/palette_tools.py,function,_clamp,_clamp(v: int) -> int,17,
mugenforge/palette_tools.py,function,read_act,read_act(path: Path) -> PaletteInfo,21,
mugenforge/palette_tools.py,function,write_act,"write_act(path: Path, colors: Iterable[Color]) -> None",33,
mugenforge/palette_tools.py,function,palette_to_json_text,palette_to_json_text(info: PaletteInfo) -> str,43,
mugenforge/palette_tools.py,function,write_palette_json,"write_palette_json(info: PaletteInfo, out_path: Path) -> None",56,
mugenforge/palette_tools.py,function,build_act_from_image,"build_act_from_image(image_path: Path, out_path: Path, max_colors: int=256) -> PaletteInfo",60,
mugenforge/palette_tools.py,function,remap_palette_order,"remap_palette_order(colors: List[Color], transparent_index: int=0) -> List[Color]",80,
mugenforge/parsers.py,constant,TEXT_EXTS,TEXT_EXTS,9,
mugenforge/parsers.py,constant,IMAGE_EXTS,IMAGE_EXTS,10,
mugenforge/parsers.py,constant,CHAR_REQUIRED_EXTS,CHAR_REQUIRED_EXTS,11,
mugenforge/parsers.py,constant,COMMON_ANIMS,COMMON_ANIMS,13,
mugenforge/parsers.py,class/dataclass,DefSection,DefSection,24,
mugenforge/parsers.py,class/dataclass,AirClsnBox,AirClsnBox,30,
mugenforge/parsers.py,class/dataclass,AirFrame,AirFrame,38,
mugenforge/parsers.py,class/dataclass,AirAction,AirAction,48,
mugenforge/parsers.py,class/dataclass,CmdCommand,CmdCommand,55,
mugenforge/parsers.py,class/dataclass,StateController,StateController,63,
mugenforge/parsers.py,class/dataclass,StateDef,StateDef,70,
mugenforge/parsers.py,class/dataclass,CodeScan,CodeScan,77,
mugenforge/parsers.py,class/dataclass,ProjectAudit,ProjectAudit,84,
mugenforge/parsers.py,function,read_text_safely,read_text_safely(path: Path) -> str,97,
mugenforge/parsers.py,function,write_text_safely,"write_text_safely(path: Path, text: str) -> None",106,
mugenforge/parsers.py,function,strip_inline_comment,strip_inline_comment(value: str) -> str,110,
mugenforge/parsers.py,function,parse_def,"parse_def(text: str) -> Dict[str, DefSection]",117,
mugenforge/parsers.py,function,parse_air,parse_air(text: str) -> List[AirAction],137,
mugenforge/parsers.py,function,parse_code,parse_code(text: str) -> CodeScan,169,
mugenforge/parsers.py,function,referenced_files_from_def,"referenced_files_from_def(def_path: Path, sections: Dict[str, DefSection]) -> Dict[str, str]",250,
mugenforge/parsers.py,function,resolve_reference,"resolve_reference(base: Path, ref: str) -> Path",262,
mugenforge/parsers.py,function,scan_project,scan_project(root: Path) -> ProjectAudit,267,
mugenforge/parsers.py,function,summarize_sff,summarize_sff(path: Path) -> str,340,
mugenforge/parsers.py,function,summarize_snd,summarize_snd(path: Path) -> str,352,
mugenforge/parsers.py,function,summarize_act,summarize_act(path: Path) -> str,366,
mugenforge/parsers.py,function,summarize_binary,summarize_binary(path: Path) -> str,380,
mugenforge/parsers.py,function,make_new_character,"make_new_character(root: Path, name: str) -> Path",391,
mugenforge/polish_lab.py,constant,POLISH_LAB_VERSION,POLISH_LAB_VERSION,42,
mugenforge/polish_lab.py,function,run_polish_pass,run_polish_pass(root: Path) -> ForgePolishResult,46,
mugenforge/polish_lab.py,function,preview_command_sheet_apply,"preview_command_sheet_apply(root: Path, sheet_path: Optional[Path]=None) -> ForgePolishResult",53,
mugenforge/polish_lab.py,function,preview_air_batch_sheet_apply,"preview_air_batch_sheet_apply(root: Path, sheet_path: Optional[Path]=None) -> ForgePolishResult",57,
mugenforge/polish_lab.py,function,export_sound_cue_sheet,export_sound_cue_sheet(root: Path) -> ForgePolishResult,61,
mugenforge/polish_lab.py,function,preview_sound_cue_sheet_apply,"preview_sound_cue_sheet_apply(root: Path, sheet_path: Optional[Path]=None) -> ForgePolishResult",65,
mugenforge/polish_lab.py,function,validate_sound_cue_sheet,"validate_sound_cue_sheet(root: Path, sheet_path: Optional[Path]=None) -> ForgePolishResult",77,
mugenforge/polish_lab.py,function,write_sprite_timeline_preview,"write_sprite_timeline_preview(root: Path, action_number: Optional[int]=None) -> ForgePolishResult",81,
mugenforge/polish_lab.py,function,write_state_graph_canvas_model,write_state_graph_canvas_model(root: Path) -> ForgePolishResult,85,
mugenforge/polish_lab.py,function,validate_template_pack,"validate_template_pack(root: Path, source: Optional[Path]=None) -> ForgePolishResult",89,
mugenforge/polish_lab.py,function,write_stage_source_preview,write_stage_source_preview(root: Path) -> ForgePolishResult,93,
mugenforge/polish_lab.py,function,write_backup_browser,write_backup_browser(root: Path) -> ForgePolishResult,97,
mugenforge/polish_lab.py,function,write_beginner_dashboard_v41,write_beginner_dashboard_v41(root: Path) -> ForgePolishResult,101,
mugenforge/polish_lab.py,function,build_polish_reports_bundle,build_polish_reports_bundle(root: Path) -> ForgePolishResult,105,
mugenforge/quality_lab.py,constant,TEXT_EXTS,TEXT_EXTS,21,
mugenforge/quality_lab.py,constant,IMAGE_EXTS,IMAGE_EXTS,22,
mugenforge/quality_lab.py,class/dataclass,QualityLabResult,QualityLabResult,26,
mugenforge/quality_lab.py,function,_safe_stem,_safe_stem(name: str) -> str,30,
mugenforge/quality_lab.py,function,_ql_dir,_ql_dir(root: Path) -> Path,34,
mugenforge/quality_lab.py,function,_write,"_write(path: Path, text: str) -> Path",40,
mugenforge/quality_lab.py,function,_read_code,"_read_code(root: Path) -> Dict[str, str]",46,
mugenforge/quality_lab.py,function,_parse_numeric_pair,"_parse_numeric_pair(value: str) -> Tuple[float, float]",56,
mugenforge/quality_lab.py,function,_command_defs_and_uses,"_command_defs_and_uses(texts: Dict[str, str]) -> Tuple[Dict[str, List[str]], Dict[str, List[str]]]",65,
mugenforge/quality_lab.py,function,_state_defs_targets_and_anims,"_state_defs_targets_and_anims(texts: Dict[str, str]) -> Tuple[Dict[int, List[str]], Dict[int, List[str]], Dict[int, List[str]]]",81,
mugenforge/quality_lab.py,function,_hitdef_rows,"_hitdef_rows(texts: Dict[str, str]) -> List[Dict[str, object]]",104,
mugenforge/quality_lab.py,function,_playsnd_refs,"_playsnd_refs(texts: Dict[str, str]) -> List[Dict[str, object]]",130,
mugenforge/quality_lab.py,function,_def_file_references,"_def_file_references(root: Path) -> Tuple[Dict[str, str], List[str]]",147,
mugenforge/quality_lab.py,function,build_reference_matrix,"build_reference_matrix(root: Path) -> Dict[str, object]",167,
mugenforge/quality_lab.py,function,_matrix_score,"_matrix_score(matrix: Dict[str, object]) -> Tuple[int, List[str]]",274,
mugenforge/quality_lab.py,function,write_advanced_audit,write_advanced_audit(root: Path) -> QualityLabResult,300,
mugenforge/quality_lab.py,function,write_searchable_html_index,write_searchable_html_index(root: Path) -> QualityLabResult,347,
mugenforge/quality_lab.py,function,write_move_cards,write_move_cards(root: Path) -> QualityLabResult,412,
mugenforge/quality_lab.py,function,_decode_sprite_image,"_decode_sprite_image(sff_path: Path, sprite) -> Optional[Tuple[object, int, int]]",458,
mugenforge/quality_lab.py,function,_alpha_bbox,"_alpha_bbox(img) -> Optional[Tuple[int, int, int, int]]",473,
mugenforge/quality_lab.py,function,build_alpha_clsn_suggestions,"build_alpha_clsn_suggestions(root: Path, padding: int=2) -> QualityLabResult",496,
mugenforge/quality_lab.py,function,write_alpha_clsn_air_copy,"write_alpha_clsn_air_copy(root: Path, padding: int=2) -> QualityLabResult",552,
mugenforge/quality_lab.py,function,write_animation_timing_sheet,write_animation_timing_sheet(root: Path) -> QualityLabResult,564,
mugenforge/quality_lab.py,function,create_asset_swap_pack,create_asset_swap_pack(root: Path) -> QualityLabResult,598,
